SaleLineID,InvoiceID,DateKey,ProductID,QuantitySold,UnitSellingPrice,DiscountAmount,TaxAmount,LineTotal,PaymentMethod
SL00000352,INV202400142,20240111,P000686,3,11.99,1.7,0,34.27,Credit
SL00000353,INV202400142,20240111,P000644,1,16.99,1.83,0,15.16,Credit
SL00000354,INV202400143,20240111,P000410,3,5.29,0,1.9,17.77,Credit
SL00000355,INV202400144,20240111,P000469,2,2.49,1,0,3.98,Credit
SL00000356,INV202400144,20240111,P000604,1,7.99,0,0.96,8.95,Credit
SL00000357,INV202400145,20240111,P000471,2,2.49,0,0,4.98,Debit
SL00000358,INV202400146,20240111,P000583,2,7.19,0,0,14.38,Credit
SL00000359,INV202400147,20240111,P000574,3,4.29,0,0,12.87,Debit
SL00000360,INV202400147,20240111,P000799,1,7.99,0,0.96,8.95,Debit
SL00000361,INV202400147,20240111,P000314,3,11.29,0,4.06,37.93,Debit
SL00000362,INV202400147,20240111,P000075,3,4.99,0,0,14.97,Debit
SL00000363,INV202400148,20240111,P000462,1,5.29,0,0,5.29,Debit
SL00000364,INV202400148,20240111,P000476,2,2.49,0,0,4.98,Debit
SL00000365,INV202400148,20240111,P000250,1,13.99,0,1.68,15.67,Debit
SL00000366,INV202400149,20240111,P000592,1,6.79,0,0.81,7.6,Debit
SL00000367,INV202400149,20240111,P000031,1,6.99,0,0,6.99,Debit
SL00000368,INV202400149,20240111,P000532,3,0.99,0,0,2.97,Debit
SL00000369,INV202400149,20240111,P000430,3,2.39,0,0.86,8.03,Debit
SL00000370,INV202400150,20240111,P000080,2,4.29,0,0,8.58,Debit
SL00000371,INV202400151,20240111,P000820,3,5.79,0,2.08,19.45,Debit
SL00000372,INV202400151,20240111,P000392,2,1.99,0,0.48,4.46,Debit
SL00000373,INV202400152,20240111,P000257,3,12.99,0,4.68,43.65,Credit
SL00000374,INV202400152,20240111,P000373,2,3.79,3.77,0.46,4.27,Credit
SL00000375,INV202400152,20240111,P000616,3,7.69,0,2.77,25.84,Credit
SL00000376,INV202400153,20240112,P000631,2,12.49,0,3,27.98,Debit
SL00000377,INV202400153,20240112,P000240,1,9.29,8.08,0.15,1.36,Debit
SL00000378,INV202400153,20240112,P000500,1,4.79,0,0,4.79,Debit
SL00000379,INV202400153,20240112,P000646,2,17.49,0,0,34.98,Debit
SL00000380,INV202400154,20240112,P000457,3,2.79,0,0,8.37,Credit
SL00000381,INV202400155,20240112,P000712,1,19.49,2.5,2.04,19.03,Cash
SL00000382,INV202400156,20240112,P000431,2,2.39,3.96,0.1,0.92,Debit
SL00000383,INV202400156,20240112,P000487,1,8.49,4.76,0,3.73,Debit
SL00000384,INV202400157,20240112,P000210,3,5.69,3.06,0,14.01,Debit
SL00000385,INV202400157,20240112,P000671,1,17.99,0,0,17.99,Debit
SL00000386,INV202400157,20240112,P000449,3,4.29,0,1.54,14.41,Debit
SL00000387,INV202400157,20240112,P000433,2,1.99,0,0.48,4.46,Debit
SL00000388,INV202400158,20240112,P000341,3,5.69,0,2.05,19.12,Credit
SL00000389,INV202400159,20240112,P000146,2,6.49,0,0,12.98,Credit
SL00000390,INV202400159,20240112,P000596,2,7.49,0,1.8,16.78,Credit
SL00000391,INV202400159,20240112,P000582,2,5.79,0,0,11.58,Credit
SL00000392,INV202400160,20240112,P000557,2,2.99,0,0,5.98,Debit
SL00000393,INV202400160,20240112,P000254,1,12.49,1.45,1.32,12.36,Debit
SL00000394,INV202400160,20240112,P000506,2,5.29,0,0,10.58,Debit
SL00000395,INV202400160,20240112,P000197,2,2.59,0,0,5.18,Debit
SL00000396,INV202400161,20240112,P000287,3,7.99,0,2.88,26.85,Debit
SL00000397,INV202400161,20240112,P000272,2,3.49,0,0.84,7.82,Debit
SL00000398,INV202400161,20240112,P000262,2,5.79,1.33,1.23,11.48,Debit
SL00000399,INV202400161,20240112,P000280,2,3.59,3.17,0.48,4.49,Debit
SL00000400,INV202400162,20240112,P000295,1,2.99,0.6,0,2.39,Debit
SL00000401,INV202400163,20240112,P000338,3,5.79,0,2.08,19.45,Credit
SL00000402,INV202400164,20240112,P000453,1,8.79,0,0,8.79,Credit
SL00000403,INV202400164,20240112,P000022,1,9.29,0,0,9.29,Credit
SL00000404,INV202400164,20240112,P000429,3,2.39,0,0.86,8.03,Credit
SL00000405,INV202400164,20240112,P000413,1,2.99,0.6,0,2.39,Credit
SL00000406,INV202400165,20240112,P000157,2,7.49,0,0,14.98,Debit
SL00000407,INV202400165,20240112,P000379,3,6.49,0,2.34,21.81,Debit
SL00000408,INV202400165,20240112,P000239,3,8.49,2.96,2.7,25.21,Debit
SL00000409,INV202400166,20240112,P000036,1,6.19,0,0,6.19,Debit
SL00000410,INV202400166,20240112,P000017,1,8.99,5.71,0,3.28,Debit
SL00000411,INV202400166,20240112,P000823,2,14.99,2.89,3.25,30.34,Debit
SL00000412,INV202400167,20240112,P000246,2,6.29,0,1.51,14.09,Credit
SL00000413,INV202400167,20240112,P000031,2,6.99,0,0,13.98,Credit
SL00000414,INV202400167,20240112,P000224,2,5.69,0,1.37,12.75,Credit
SL00000415,INV202400168,20240113,P000239,3,8.49,0,3.06,28.53,Debit
SL00000416,INV202400168,20240113,P000378,2,5.29,0,1.27,11.85,Debit
SL00000417,INV202400169,20240113,P000438,2,4.79,0,1.15,10.73,Debit
SL00000418,INV202400169,20240113,P000039,1,6.29,1.26,0,5.03,Debit
SL00000419,INV202400169,20240113,P000821,1,4.99,3.81,0.14,1.32,Debit
SL00000420,INV202400169,20240113,P000660,1,33.99,0,0,33.99,Debit
SL00000421,INV202400170,20240113,P000707,1,27.49,0,0,27.49,Credit
SL00000422,INV202400170,20240113,P000571,3,7.19,0,0,21.57,Credit
SL00000423,INV202400170,20240113,P000246,1,6.29,0,0.75,7.04,Credit
SL00000424,INV202400170,20240113,P000701,3,10.99,4.53,0,28.44,Credit
SL00000425,INV202400171,20240113,P000077,3,3.79,4.72,0,6.65,Credit
SL00000426,INV202400171,20240113,P000144,3,2.09,0,0,6.27,Credit
SL00000427,INV202400172,20240113,P000129,2,6.49,0,0,12.98,Cash
SL00000428,INV202400172,20240113,P000720,1,6.49,0,0.78,7.27,Cash
SL00000429,INV202400172,20240113,P000593,1,6.99,0,0.84,7.83,Cash
SL00000430,INV202400172,20240113,P000333,2,4.79,0,1.15,10.73,Cash
SL00000431,INV202400173,20240113,P000678,1,18.99,0,0,18.99,Credit
SL00000432,INV202400173,20240113,P000240,2,9.29,0,2.23,20.81,Credit
SL00000433,INV202400173,20240113,P000574,3,4.29,0,0,12.87,Credit
SL00000434,INV202400173,20240113,P000182,2,6.49,0,0,12.98,Credit
SL00000435,INV202400174,20240113,P000605,1,7.99,1.33,0.8,7.46,Cash
SL00000436,INV202400174,20240113,P000038,2,6.19,0,0,12.38,Cash
SL00000437,INV202400175,20240113,P000069,1,8.49,0,0,8.49,Credit
SL00000438,INV202400175,20240113,P000835,3,13.99,0,5.04,47.01,Credit
SL00000439,INV202400175,20240113,P000470,1,2.99,0.6,0,2.39,Credit
SL00000440,INV202400176,20240113,P000051,3,7.99,3.51,0,20.46,Debit
SL00000441,INV202400177,20240113,P000799,3,7.99,4.74,2.31,21.54,Cash
SL00000442,INV202400177,20240113,P000613,1,7.29,0,0.87,8.16,Cash
SL00000443,INV202400178,20240113,P000194,2,2.19,0,0,4.38,Debit
SL00000444,INV202400178,20240113,P000146,3,6.49,0,0,19.47,Debit
SL00000445,INV202400179,20240113,P000445,3,3.19,0,1.15,10.72,Credit
SL00000446,INV202400179,20240113,P000755,1,7.99,0,0.96,8.95,Credit
SL00000447,INV202400179,20240113,P000336,1,3.79,0,0.45,4.24,Credit
SL00000448,INV202400180,20240113,P000291,2,2.79,0,0.67,6.25,Debit
SL00000449,INV202400180,20240113,P000679,3,16.49,0,0,49.47,Debit
SL00000450,INV202400180,20240113,P000716,2,12.99,0,3.12,29.1,Debit
SL00000451,INV202400181,20240113,P000249,3,11.99,0,4.32,40.29,Cash
SL00000452,INV202400181,20240113,P000469,1,2.49,0,0,2.49,Cash
SL00000453,INV202400182,20240113,P000221,3,5.29,0,1.9,17.77,Debit
SL00000454,INV202400182,20240113,P000434,2,1.99,0,0.48,4.46,Debit
SL00000455,INV202400182,20240113,P000049,1,5.99,0,0,5.99,Debit
SL00000456,INV202400182,20240113,P000196,2,2.49,0,0,4.98,Debit
SL00000457,INV202400183,20240113,P000845,1,11.99,0,1.44,13.43,Debit
SL00000458,INV202400184,20240113,P000269,2,6.49,0,1.56,14.54,Credit
SL00000459,INV202400184,20240113,P000425,2,5.29,0,1.27,11.85,Credit
SL00000460,INV202400185,20240113,P000357,2,8.79,0,2.11,19.69,Credit
SL00000461,INV202400185,20240113,P000425,1,5.29,0,0.63,5.92,Credit
SL00000462,INV202400185,20240113,P000366,2,4.49,0,1.08,10.06,Credit
SL00000463,INV202400186,20240113,P000668,2,35.99,3.66,0,68.32,Credit
SL00000464,INV202400186,20240113,P000627,1,5.99,1.22,0.57,5.34,Credit
SL00000465,INV202400187,20240113,P000231,1,8.49,0,1.02,9.51,Debit
SL00000466,INV202400187,20240113,P000745,2,8.49,0,2.04,19.02,Debit
SL00000467,INV202400187,20240113,P000356,1,7.99,0,0.96,8.95,Debit
SL00000468,INV202400188,20240113,P000438,1,4.79,0,0.57,5.36,Debit
SL00000469,INV202400189,20240113,P000085,3,6.99,0,0,20.97,Credit
SL00000470,INV202400189,20240113,P000289,1,7.49,0,0.9,8.39,Credit
SL00000471,INV202400190,20240114,P000046,2,4.29,0,0,8.58,Debit
SL00000472,INV202400190,20240114,P000750,1,5.79,2.6,0.38,3.57,Debit
SL00000473,INV202400191,20240114,P000706,1,35.99,0,0,35.99,Debit
SL00000474,INV202400191,20240114,P000208,1,3.69,0,0,3.69,Debit
SL00000475,INV202400192,20240114,P000359,2,8.79,1.87,1.89,17.6,Cash
SL00000476,INV202400192,20240114,P000593,2,6.99,0,1.68,15.66,Cash
SL00000477,INV202400192,20240114,P000606,2,8.29,0,1.99,18.57,Cash
SL00000478,INV202400193,20240114,P000517,2,9.99,0,0,19.98,Cash
SL00000479,INV202400193,20240114,P000721,2,19.99,0,4.8,44.78,Cash
SL00000480,INV202400193,20240114,P000288,3,7.49,0,2.7,25.17,Cash
SL00000481,INV202400194,20240114,P000294,2,2.99,0,0.72,6.7,Debit
SL00000482,INV202400195,20240114,P000658,1,24.99,0,0,24.99,Debit
SL00000483,INV202400195,20240114,P000693,1,9.29,0,0,9.29,Debit
SL00000484,INV202400195,20240114,P000553,1,7.19,0,0,7.19,Debit
SL00000485,INV202400195,20240114,P000243,1,5.99,0,0.72,6.71,Debit
SL00000486,INV202400196,20240114,P000199,1,4.29,0,0,4.29,Debit
SL00000487,INV202400196,20240114,P000410,2,5.29,0,1.27,11.85,Debit
SL00000488,INV202400197,20240114,P000824,3,4.29,0,1.54,14.41,Debit
SL00000489,INV202400198,20240114,P000729,1,6.29,1.75,0.54,5.08,Debit
SL00000490,INV202400198,20240114,P000598,1,6.79,0,0.81,7.6,Debit
SL00000491,INV202400198,20240114,P000379,3,6.49,0,2.34,21.81,Debit
SL00000492,INV202400199,20240114,P000503,1,5.79,0,0,5.79,Credit
SL00000493,INV202400199,20240114,P000089,2,6.49,0,0,12.98,Credit
SL00000494,INV202400200,20240114,P000299,3,3.49,0,1.26,11.73,Credit
SL00000495,INV202400200,20240114,P000759,3,7.19,0,2.59,24.16,Credit
SL00000496,INV202400200,20240114,P000196,1,2.49,0,0,2.49,Credit
SL00000497,INV202400200,20240114,P000165,1,1.49,0,0,1.49,Credit
SL00000498,INV202400201,20240114,P000320,2,4.49,4.8,0.5,4.68,Credit
SL00000499,INV202400202,20240114,P000670,1,18.49,0,0,18.49,Credit
SL00000500,INV202400202,20240114,P000817,3,18.49,0,6.66,62.13,Credit
SL00000501,INV202400202,20240114,P000577,2,7.19,4.97,0,9.41,Credit
SL00000502,INV202400202,20240114,P000158,3,4.29,3.78,0,9.09,Credit
SL00000503,INV202400203,20240114,P000141,1,1.79,1.78,0,0.01,Credit
SL00000504,INV202400203,20240114,P000137,3,1.69,3.29,0,1.78,Credit
SL00000505,INV202400203,20240114,P000656,1,35.99,0,0,35.99,Credit
SL00000506,INV202400203,20240114,P000603,1,7.69,0,0.92,8.61,Credit
SL00000507,INV202400204,20240114,P000799,1,7.99,3.72,0.51,4.78,Cash
SL00000508,INV202400204,20240114,P000773,3,8.49,0,3.06,28.53,Cash
SL00000509,INV202400204,20240114,P000041,2,5.69,0,0,11.38,Cash
SL00000510,INV202400205,20240114,P000233,1,8.99,0,1.08,10.07,Credit
SL00000511,INV202400206,20240114,P000724,2,15.99,0,3.84,35.82,Debit
SL00000512,INV202400207,20240114,P000627,2,5.99,0,1.44,13.42,Credit
SL00000513,INV202400208,20240115,P000844,2,12.99,0,3.12,29.1,Credit
SL00000514,INV202400208,20240115,P000216,2,9.79,0,2.35,21.93,Credit
SL00000515,INV202400208,20240115,P000218,2,9.99,0,2.4,22.38,Credit
SL00000516,INV202400208,20240115,P000548,3,5.79,0,0,17.37,Credit
SL00000517,INV202400209,20240115,P000724,3,15.99,0,5.76,53.73,Cash
SL00000518,INV202400209,20240115,P000041,3,5.69,0,0,17.07,Cash
SL00000519,INV202400209,20240115,P000570,2,7.99,0,0,15.98,Cash
SL00000520,INV202400210,20240115,P000350,1,2.49,0,0.3,2.79,Credit
SL00000521,INV202400210,20240115,P000090,3,18.99,0,0,56.97,Credit
SL00000522,INV202400210,20240115,P000469,2,2.49,0,0,4.98,Credit
SL00000523,INV202400210,20240115,P000670,3,18.49,0,0,55.47,Credit
SL00000524,INV202400211,20240115,P000701,3,10.99,0,0,32.97,Debit
SL00000525,INV202400211,20240115,P000015,2,8.49,2.52,0,14.46,Debit
SL00000526,INV202400212,20240115,P000153,1,5.69,0,0,5.69,Credit
SL00000527,INV202400212,20240115,P000720,3,6.49,0,2.34,21.81,Credit
SL00000528,INV202400212,20240115,P000242,3,5.79,0,2.08,19.45,Credit
SL00000529,INV202400212,20240115,P000462,2,5.29,0,0,10.58,Credit
SL00000530,INV202400213,20240115,P000565,2,5.79,0,0,11.58,Debit
SL00000531,INV202400214,20240115,P000593,1,6.99,0,0.84,7.83,Debit
SL00000532,INV202400215,20240115,P000077,3,3.79,0,0,11.37,Credit
SL00000533,INV202400215,20240115,P000775,3,4.49,4.9,1.03,9.6,Credit
SL00000534,INV202400215,20240115,P000328,1,7.99,2.3,0.68,6.37,Credit
SL00000535,INV202400215,20240115,P000139,1,7.49,0,0,7.49,Credit
SL00000536,INV202400216,20240115,P000849,2,9.99,0,2.4,22.38,Debit
SL00000537,INV202400216,20240115,P000799,1,7.99,0,0.96,8.95,Debit
SL00000538,INV202400216,20240115,P000622,3,7.19,0,2.59,24.16,Debit
SL00000539,INV202400216,20240115,P000260,1,7.99,1.6,0,6.39,Debit
SL00000540,INV202400217,20240115,P000751,2,7.99,0,1.92,17.9,Debit
SL00000541,INV202400217,20240115,P000369,2,4.49,0,1.08,10.06,Debit
SL00000542,INV202400218,20240115,P000518,3,8.79,0,0,26.37,Debit
SL00000543,INV202400218,20240115,P000398,1,3.99,0,0.48,4.47,Debit
SL00000544,INV202400218,20240115,P000762,3,4.29,0,1.54,14.41,Debit
SL00000545,INV202400218,20240115,P000802,3,7.99,0,2.88,26.85,Debit
SL00000546,INV202400219,20240115,P000603,3,7.69,0,2.77,25.84,Debit
SL00000547,INV202400219,20240115,P000005,2,6.99,0,0,13.98,Debit
SL00000548,INV202400219,20240115,P000241,3,5.79,4.65,1.53,14.25,Debit
SL00000549,INV202400219,20240115,P000654,2,15.99,5.3,0,26.68,Debit
SL00000550,INV202400220,20240115,P000689,1,16.99,0,0,16.99,Credit
SL00000551,INV202400220,20240115,P000085,2,6.99,0,0,13.98,Credit
SL00000552,INV202400220,20240115,P000681,1,9.99,0,0,9.99,Credit
SL00000553,INV202400221,20240115,P000087,3,6.19,2.4,0,16.17,Cash
SL00000554,INV202400222,20240116,P000398,3,3.99,0,1.44,13.41,Credit
SL00000555,INV202400222,20240116,P000058,3,10.49,0,0,31.47,Credit
SL00000556,INV202400222,20240116,P000486,3,6.49,0,0,19.47,Credit
SL00000557,INV202400222,20240116,P000113,3,6.69,0,0,20.07,Credit
SL00000558,INV202400223,20240116,P000339,1,3.99,0,0.48,4.47,Credit
SL00000559,INV202400223,20240116,P000642,2,8.99,3.5,0,14.48,Credit
SL00000560,INV202400223,20240116,P000332,2,4.79,0,1.15,10.73,Credit
SL00000561,INV202400223,20240116,P000553,2,7.19,0,0,14.38,Credit
SL00000562,INV202400224,20240116,P000723,1,14.49,0,1.74,16.23,Credit
SL00000563,INV202400224,20240116,P000828,1,21.49,0,2.58,24.07,Credit
SL00000564,INV202400224,20240116,P000659,2,22.99,0,0,45.98,Credit
SL00000565,INV202400224,20240116,P000495,3,7.29,2.52,0,19.35,Credit
SL00000566,INV202400225,20240116,P000124,2,7.79,2.52,0,13.06,Debit
SL00000567,INV202400225,20240116,P000132,1,1.19,0,0,1.19,Debit
SL00000568,INV202400225,20240116,P000329,1,6.29,0,0.75,7.04,Debit
SL00000569,INV202400226,20240116,P000453,1,8.79,0,0,8.79,Debit
SL00000570,INV202400226,20240116,P000634,3,5.99,0,2.16,20.13,Debit
SL00000571,INV202400226,20240116,P000127,1,6.09,0,0,6.09,Debit
SL00000572,INV202400226,20240116,P000115,3,6.49,0,0,19.47,Debit
SL00000573,INV202400227,20240116,P000806,1,7.99,0,0.96,8.95,Debit
SL00000574,INV202400227,20240116,P000167,2,4.99,0,0,9.98,Debit
SL00000575,INV202400228,20240116,P000615,1,7.99,0,0.96,8.95,Debit
SL00000576,INV202400228,20240116,P000820,2,5.79,0,1.39,12.97,Debit
SL00000577,INV202400229,20240116,P000164,3,7.49,2.55,0,19.92,Debit
SL00000578,INV202400229,20240116,P000360,2,8.79,0,2.11,19.69,Debit
SL00000579,INV202400229,20240116,P000433,1,1.99,1.1,0.11,1,Debit
SL00000580,INV202400230,20240116,P000244,3,6.19,0,2.23,20.8,Debit
SL00000581,INV202400230,20240116,P000299,3,3.49,0,1.26,11.73,Debit
SL00000582,INV202400230,20240116,P000571,2,7.19,0,0,14.38,Debit
SL00000583,INV202400231,20240116,P000317,2,16.49,0,3.96,36.94,Credit
SL00000584,INV202400231,20240116,P000166,1,1.79,0,0,1.79,Credit
SL00000585,INV202400231,20240116,P000070,3,7.49,0,0,22.47,Credit
SL00000586,INV202400231,20240116,P000341,3,5.69,0,2.05,19.12,Credit
SL00000587,INV202400232,20240116,P000081,1,4.29,3.31,0,0.98,Credit
SL00000588,INV202400232,20240116,P000488,1,8.49,0,0,8.49,Credit
SL00000589,INV202400233,20240117,P000367,3,4.49,0,1.62,15.09,Debit
SL00000590,INV202400233,20240117,P000183,3,6.99,0,0,20.97,Debit
SL00000591,INV202400233,20240117,P000320,2,4.49,0,1.08,10.06,Debit
SL00000592,INV202400234,20240117,P000776,3,4.49,0,1.62,15.09,Debit
SL00000593,INV202400234,20240117,P000839,1,14.49,0,1.74,16.23,Debit
SL00000594,INV202400235,20240117,P000347,1,3.69,0,0.44,4.13,Debit
SL00000595,INV202400235,20240117,P000808,1,4.99,0,0.6,5.59,Debit
SL00000596,INV202400235,20240117,P000811,3,12.99,0.98,4.56,42.55,Debit
SL00000597,INV202400236,20240117,P000396,3,3.69,0,1.33,12.4,Credit
SL00000598,INV202400237,20240117,P000140,3,2.39,0,0,7.17,Credit
SL00000599,INV202400237,20240117,P000340,1,5.79,0,0.69,6.48,Credit
SL00000600,INV202400237,20240117,P000268,1,6.29,0,0.75,7.04,Credit
SL00000601,INV202400238,20240117,P000342,2,5.69,0,1.37,12.75,Credit
SL00000602,INV202400238,20240117,P000393,2,3.99,0,0.96,8.94,Credit
SL00000603,INV202400238,20240117,P000337,3,3.79,0,1.36,12.73,Credit
SL00000604,INV202400238,20240117,P000402,1,12.99,0,1.56,14.55,Credit
SL00000605,INV202400239,20240117,P000222,3,5.29,0,1.9,17.77,Credit
SL00000606,INV202400240,20240117,P000134,1,1.29,0.26,0,1.03,Cash
SL00000607,INV202400241,20240117,P000757,2,12.99,0,3.12,29.1,Credit
SL00000608,INV202400241,20240117,P000715,2,20.99,0,5.04,47.02,Credit
SL00000609,INV202400242,20240117,P000545,1,2.79,2.71,0,0.08,Credit
SL00000610,INV202400242,20240117,P000363,1,3.99,0,0.48,4.47,Credit
SL00000611,INV202400242,20240117,P000132,1,1.19,0,0,1.19,Credit
SL00000612,INV202400243,20240118,P000839,3,14.49,6.38,4.45,41.54,Debit
SL00000613,INV202400244,20240118,P000488,3,8.49,0,0,25.47,Credit
SL00000614,INV202400244,20240118,P000359,2,8.79,0,2.11,19.69,Credit
SL00000615,INV202400244,20240118,P000834,3,11.99,2.26,4.05,37.76,Credit
SL00000616,INV202400244,20240118,P000257,3,12.99,3.18,4.29,40.08,Credit
SL00000617,INV202400245,20240118,P000844,3,12.99,0,4.68,43.65,Debit
SL00000618,INV202400245,20240118,P000570,1,7.99,0,0,7.99,Debit
SL00000619,INV202400245,20240118,P000745,2,8.49,0,2.04,19.02,Debit
SL00000620,INV202400246,20240118,P000010,1,6.99,0,0,6.99,Debit
SL00000621,INV202400247,20240118,P000739,2,7.19,0,1.73,16.11,Debit
SL00000622,INV202400247,20240118,P000268,1,6.29,0,0.75,7.04,Debit
SL00000623,INV202400247,20240118,P000566,2,4.39,2.99,0,5.79,Debit
SL00000624,INV202400248,20240118,P000699,1,26.99,0,0,26.99,Debit
SL00000625,INV202400248,20240118,P000042,3,5.69,0,0,17.07,Debit
SL00000626,INV202400248,20240118,P000217,3,8.79,0,3.16,29.53,Debit
SL00000627,INV202400248,20240118,P000147,1,6.59,0,0,6.59,Debit
SL00000628,INV202400249,20240118,P000815,3,14.49,0,5.22,48.69,Credit
SL00000629,INV202400249,20240118,P000764,2,14.49,0,3.48,32.46,Credit
SL00000630,INV202400249,20240118,P000629,3,10.49,0,3.78,35.25,Credit
SL00000631,INV202400250,20240118,P000486,2,6.49,0,0,12.98,Cash
SL00000632,INV202400250,20240118,P000043,2,6.19,1.21,0,11.17,Cash
SL00000633,INV202400250,20240118,P000742,2,9.99,0,2.4,22.38,Cash
SL00000634,INV202400250,20240118,P000019,2,8.29,0,0,16.58,Cash
SL00000635,INV202400251,20240118,P000192,1,2.49,0,0,2.49,Credit
SL00000636,INV202400251,20240118,P000691,1,13.99,3.77,0,10.22,Credit
SL00000637,INV202400251,20240118,P000656,1,35.99,0,0,35.99,Credit
SL00000638,INV202400252,20240118,P000393,3,3.99,0,1.44,13.41,Credit
SL00000639,INV202400252,20240118,P000156,2,7.69,5.92,0,9.46,Credit
SL00000640,INV202400252,20240118,P000146,1,6.49,0,0,6.49,Credit
SL00000641,INV202400252,20240118,P000797,3,7.69,0,2.77,25.84,Credit
SL00000642,INV202400253,20240118,P000125,3,7.49,1.04,0,21.43,Debit
SL00000643,INV202400253,20240118,P000149,1,1.49,0.3,0,1.19,Debit
SL00000644,INV202400253,20240118,P000165,3,1.49,0.52,0,3.95,Debit
SL00000645,INV202400253,20240118,P000794,2,5.79,0,1.39,12.97,Debit
SL00000646,INV202400254,20240119,P000809,1,4.29,0.86,0,3.43,Credit
SL00000647,INV202400254,20240119,P000821,1,4.99,0.68,0.52,4.83,Credit
SL00000648,INV202400254,20240119,P000395,2,3.69,0,0.89,8.27,Credit
SL00000649,INV202400254,20240119,P000693,1,9.29,0,0,9.29,Credit
SL00000650,INV202400255,20240119,P000310,3,5.69,0,2.05,19.12,Debit
SL00000651,INV202400255,20240119,P000708,1,22.99,0,0,22.99,Debit
SL00000652,INV202400255,20240119,P000533,2,1.79,0.93,0,2.65,Debit
SL00000653,INV202400255,20240119,P000658,3,24.99,0,0,74.97,Debit
SL00000654,INV202400256,20240119,P000576,1,4.99,0,0,4.99,Credit
SL00000655,INV202400256,20240119,P000213,2,9.49,0,2.28,21.26,Credit
SL00000656,INV202400257,20240119,P000261,1,8.19,3.4,0.57,5.36,Credit
SL00000657,INV202400257,20240119,P000375,2,4.49,6.76,0.27,2.49,Credit
SL00000658,INV202400257,20240119,P000623,1,7.99,0,0.96,8.95,Credit
SL00000659,INV202400257,20240119,P000808,1,4.99,0,0.6,5.59,Credit
SL00000660,INV202400258,20240119,P000504,3,4.99,0,0,14.97,Debit
SL00000661,INV202400258,20240119,P000402,1,12.99,0,1.56,14.55,Debit
SL00000662,INV202400258,20240119,P000041,2,5.69,0,0,11.38,Debit
SL00000663,INV202400259,20240119,P000118,1,5.99,0,0,5.99,Debit
SL00000664,INV202400260,20240119,P000827,1,10.99,0,1.32,12.31,Debit
SL00000665,INV202400260,20240119,P000260,2,7.99,0,1.92,17.9,Debit
SL00000666,INV202400261,20240119,P000499,2,4.39,0,0,8.78,Debit
SL00000667,INV202400261,20240119,P000690,1,15.49,0,0,15.49,Debit
SL00000668,INV202400261,20240119,P000070,3,7.49,4.65,0,17.82,Debit
SL00000669,INV202400262,20240119,P000192,1,2.49,0,0,2.49,Debit
