PurchaseLineID,PurchaseOrderID,DateKey,SupplierID,ProductID,QuantityPurchased,UnitCost,TotalCost,PurchaseStatus
PL0001458,PO202500253,20251015,SUP006,P000450,23,2.99,68.77,Received
PL0001459,PO202500253,20251015,SUP006,P000421,22,3.29,72.38,Received
PL0001460,PO202500253,20251015,SUP006,P000428,21,1.39,29.19,Received
PL0001461,PO202500253,20251015,SUP006,P000396,23,2.29,52.67,Received
PL0001462,PO202500253,20251015,SUP006,P000402,23,8.99,206.77,Received
PL0001463,PO202500254,20251015,SUP013,P000067,22,5.99,131.78,Pending
PL0001464,PO202500254,20251015,SUP013,P000066,22,5.29,116.38,Pending
PL0001465,PO202500254,20251015,SUP013,P000039,24,4.39,105.36,Pending
PL0001466,PO202500254,20251015,SUP013,P000068,25,5.99,149.75,Pending
PL0001467,PO202500254,20251015,SUP013,P000038,22,4.29,94.38,Pending
PL0001468,PO202500254,20251015,SUP013,P000052,21,5.69,119.49,Pending
PL0001469,PO202400255,20240615,SUP005,P000275,22,2.29,50.38,Received
PL0001470,PO202400255,20240615,SUP005,P000318,21,8.99,188.79,Received
PL0001471,PO202400255,20240615,SUP005,P000311,23,7.99,183.77,Received
PL0001472,PO202400255,20240615,SUP005,P000273,26,2.29,59.54,Received
PL0001473,PO202400255,20240615,SUP005,P000354,25,3.99,99.75,Received
PL0001474,PO202400255,20240615,SUP005,P000357,24,5.99,143.76,Received
PL0001475,PO202400255,20240615,SUP005,P000290,21,4.99,104.79,Received
PL0001476,PO202400255,20240615,SUP005,P000359,21,5.99,125.79,Received
PL0001477,PO202500256,20250215,SUP002,P000114,28,4.79,134.12,Received
PL0001478,PO202500256,20250215,SUP002,P000095,24,4.29,102.96,Received
PL0001479,PO202500256,20250215,SUP002,P000106,25,3.89,97.25,Received
PL0001480,PO202500256,20250215,SUP002,P000126,23,4.89,112.47,Received
PL0001481,PO202500257,20250715,SUP016,P000280,24,2.39,57.36,Received
PL0001482,PO202500257,20250715,SUP016,P000314,25,7.79,194.75,Received
PL0001483,PO202500257,20250715,SUP016,P000323,23,2.19,50.37,Received
PL0001484,PO202500257,20250715,SUP016,P000300,22,2.69,59.18,Received
PL0001485,PO202500257,20250715,SUP016,P000334,21,3.29,69.09,Received
PL0001486,PO202500257,20250715,SUP016,P000319,22,2.99,65.78,Received
PL0001487,PO202500257,20250715,SUP016,P000277,25,2.29,57.25,Received
PL0001488,PO202500258,20250115,SUP007,P000451,22,10.99,241.78,Received
PL0001489,PO202500258,20250115,SUP007,P000475,25,1.79,44.75,Received
PL0001490,PO202500258,20250115,SUP007,P000537,27,3.99,107.73,Received
PL0001491,PO202500258,20250115,SUP007,P000454,21,6.49,136.29,Received
PL0001492,PO202500258,20250115,SUP007,P000472,26,1.69,43.94,Received
PL0001493,PO202500258,20250115,SUP007,P000560,21,1.49,31.29,Received
PL0001494,PO202500258,20250115,SUP007,P000530,31,0.49,15.19,Received
PL0001495,PO202400259,20240315,SUP007,P000467,24,1.49,35.76,Received
PL0001496,PO202400259,20240315,SUP007,P000538,24,3.99,95.76,Received
PL0001497,PO202400259,20240315,SUP007,P000484,23,4.29,98.67,Received
PL0001498,PO202400259,20240315,SUP007,P000563,22,3.49,76.78,Received
PL0001499,PO202400259,20240315,SUP007,P000453,23,5.99,137.77,Received
PL0001500,PO202400259,20240315,SUP007,P000561,21,1.59,33.39,Received
PL0001501,PO202400259,20240315,SUP007,P000584,23,2.49,57.27,Received
PL0001502,PO202500260,20250115,SUP005,P000306,25,4.79,119.75,Received
PL0001503,PO202500260,20250115,SUP005,P000349,23,1.69,38.87,Received
PL0001504,PO202500260,20250115,SUP005,P000318,21,8.99,188.79,Received
PL0001505,PO202500260,20250115,SUP005,P000312,28,8.29,232.12,Received
PL0001506,PO202500261,20250115,SUP014,P000175,25,3.69,92.25,Received
PL0001507,PO202500261,20250115,SUP014,P000192,22,1.69,37.18,Received
PL0001508,PO202500261,20250115,SUP014,P000188,24,3.29,78.96,Received
PL0001509,PO202500261,20250115,SUP014,P000180,22,2.99,65.78,Received
PL0001510,PO202500261,20250115,SUP014,P000153,24,3.99,95.76,Received
PL0001511,PO202500261,20250115,SUP014,P000147,22,4.39,96.58,Received
PL0001512,PO202500261,20250115,SUP014,P000142,22,1.89,41.58,Received
PL0001513,PO202500262,20250415,SUP001,P000042,23,3.99,91.77,Received
PL0001514,PO202500262,20250415,SUP001,P000003,24,5.19,124.56,Received
PL0001515,PO202500262,20250415,SUP001,P000053,23,3.49,80.27,Received
PL0001516,PO202500262,20250415,SUP001,P000044,22,4.29,94.38,Received
PL0001517,PO202500262,20250415,SUP001,P000013,22,5.49,120.78,Received
PL0001518,PO202500262,20250415,SUP001,P000604,24,5.49,131.76,Received
PL0001519,PO202400263,20240815,SUP006,P000422,24,3.29,78.96,Received
PL0001520,PO202400263,20240815,SUP006,P000410,26,3.49,90.74,Received
PL0001521,PO202400263,20240815,SUP006,P000376,23,2.99,68.77,Received
PL0001522,PO202400263,20240815,SUP006,P000388,24,1.19,28.56,Received
PL0001523,PO202400263,20240815,SUP006,P000401,22,8.49,186.78,Received
PL0001524,PO202400263,20240815,SUP006,P000405,22,2.99,65.78,Received
PL0001525,PO202400263,20240815,SUP006,P000361,24,2.49,59.76,Received
PL0001526,PO202400264,20240715,SUP009,P000681,27,6.99,188.73,Received
PL0001527,PO202400264,20240715,SUP009,P000646,22,11.99,263.78,Received
PL0001528,PO202400264,20240715,SUP009,P000643,21,7.49,157.29,Received
PL0001529,PO202400264,20240715,SUP009,P000658,27,16.99,458.73,Received
PL0001530,PO202400264,20240715,SUP009,P000647,23,12.99,298.77,Received
PL0001531,PO202400264,20240715,SUP009,P000709,26,11.99,311.74,Received
PL0001532,PO202400264,20240715,SUP009,P000653,24,8.49,203.76,Received
PL0001533,PO202400264,20240715,SUP009,P000642,21,5.99,125.79,Received
PL0001534,PO202400265,20241015,SUP005,P000356,21,5.49,115.29,Pending
PL0001535,PO202400265,20241015,SUP005,P000337,22,2.49,54.78,Pending
PL0001536,PO202400265,20241015,SUP005,P000273,22,2.29,50.38,Pending
PL0001537,PO202400265,20241015,SUP005,P000274,21,2.29,48.09,Pending
PL0001538,PO202400265,20241015,SUP005,P000307,26,4.79,124.54,Pending
PL0001539,PO202400266,20240315,SUP014,P000196,24,1.69,40.56,Received
PL0001540,PO202400266,20240315,SUP014,P000199,23,2.99,68.77,Received
PL0001541,PO202400266,20240315,SUP014,P000201,24,2.19,52.56,Received
PL0001542,PO202400266,20240315,SUP014,P000147,29,4.39,127.31,Received
PL0001543,PO202400266,20240315,SUP014,P000156,25,5.49,137.25,Received
PL0001544,PO202400267,20240615,SUP011,P000849,24,6.99,167.76,Received
PL0001545,PO202500268,20250715,SUP011,P000842,23,5.99,137.77,Received
PL0001546,PO202500268,20250715,SUP011,P000848,23,39.99,919.77,Received
PL0001547,PO202500269,20250515,SUP004,P000258,25,3.99,99.75,Received
PL0001548,PO202500269,20250515,SUP004,P000268,22,4.29,94.38,Received
PL0001549,PO202500269,20250515,SUP004,P000261,22,5.69,125.18,Received
PL0001550,PO202500269,20250515,SUP004,P000264,24,5.49,131.76,Received
PL0001551,PO202500269,20250515,SUP004,P000214,26,6.49,168.74,Received
PL0001552,PO202500269,20250515,SUP004,P000250,22,9.99,219.78,Received
PL0001553,PO202500269,20250515,SUP004,P000213,22,6.49,142.78,Received
PL0001554,PO202500270,20250515,SUP011,P000774,25,3.49,87.25,Received
PL0001555,PO202500270,20250515,SUP011,P000812,22,9.49,208.78,Received
PL0001556,PO202500270,20250515,SUP011,P000820,21,3.99,83.79,Received
PL0001557,PO202500270,20250515,SUP011,P000802,23,5.49,126.27,Received
PL0001558,PO202500270,20250515,SUP011,P000811,21,8.99,188.79,Received
PL0001559,PO202500270,20250515,SUP011,P000828,22,14.99,329.78,Received
PL0001560,PO202500271,20251215,SUP003,P000194,25,1.49,37.25,Received
PL0001561,PO202500271,20251215,SUP003,P000132,25,0.79,19.75,Received
PL0001562,PO202500271,20251215,SUP003,P000189,27,1.29,34.83,Received
PL0001563,PO202500271,20251215,SUP003,P000626,25,3.99,99.75,Received
PL0001564,PO202500271,20251215,SUP003,P000173,23,3.29,75.67,Received
PL0001565,PO202500271,20251215,SUP003,P000178,24,1.79,42.96,Received
PL0001566,PO202400272,20240915,SUP010,P000749,22,5.99,131.78,Pending
PL0001567,PO202400272,20240915,SUP010,P000720,23,4.49,103.27,Pending
PL0001568,PO202400272,20240915,SUP010,P000736,22,4.29,94.38,Pending
PL0001569,PO202400272,20240915,SUP010,P000761,22,8.99,197.78,Pending
PL0001570,PO202400272,20240915,SUP010,P000745,23,5.99,137.77,Pending
PL0001571,PO202400272,20240915,SUP010,P000758,23,5.99,137.77,Pending
PL0001572,PO202400272,20240915,SUP010,P000724,23,10.99,252.77,Pending
PL0001573,PO202400272,20240915,SUP010,P000760,21,3.99,83.79,Pending
PL0001574,PO202500273,20250815,SUP016,P000323,26,2.19,56.94,Received
PL0001575,PO202500273,20250815,SUP016,P000329,23,4.29,98.67,Received
PL0001576,PO202500273,20250815,SUP016,P000289,23,4.99,114.77,Received
PL0001577,PO202500273,20250815,SUP016,P000308,22,3.99,87.78,Received
PL0001578,PO202500273,20250815,SUP016,P000313,23,7.49,172.27,Received
PL0001579,PO202400274,20241115,SUP023,P000117,22,3.59,78.98,Received
PL0001580,PO202400274,20241115,SUP023,P000124,24,5.39,129.36,Received
PL0001581,PO202400274,20241115,SUP023,P000108,22,5.19,114.18,Received
PL0001582,PO202400274,20241115,SUP023,P000092,22,14.29,314.38,Received
PL0001583,PO202400274,20241115,SUP023,P000099,23,3.39,77.97,Received
PL0001584,PO202400274,20241115,SUP023,P000112,23,4.39,100.97,Received
PL0001585,PO202400275,20240415,SUP007,P000536,25,4.49,112.25,Received
PL0001586,PO202400275,20240415,SUP007,P000494,21,3.99,83.79,Received
PL0001587,PO202400275,20240415,SUP007,P000469,24,1.69,40.56,Received
PL0001588,PO202400275,20240415,SUP007,P000487,22,5.99,131.78,Received
PL0001589,PO202500276,20250515,SUP007,P000482,22,3.99,87.78,Received
PL0001590,PO202500276,20250515,SUP007,P000474,22,1.69,37.18,Received
PL0001591,PO202500276,20250515,SUP007,P000459,21,1.79,37.59,Received
PL0001592,PO202500276,20250515,SUP007,P000538,21,3.99,83.79,Received
PL0001593,PO202500276,20250515,SUP007,P000508,23,2.49,57.27,Received
PL0001594,PO202500276,20250515,SUP007,P000564,24,4.29,102.96,Received
PL0001595,PO202500276,20250515,SUP007,P000521,25,2.19,54.75,Received
PL0001596,PO202500276,20250515,SUP007,P000544,22,2.49,54.78,Received
PL0001597,PO202500277,20250715,SUP030,P000575,30,3.49,104.7,Pending
PL0001598,PO202500277,20250715,SUP030,P000522,21,3.49,73.29,Pending
PL0001599,PO202500277,20250715,SUP030,P000479,27,1.79,48.33,Pending
PL0001600,PO202500277,20250715,SUP030,P000478,25,1.79,44.75,Pending
PL0001601,PO202500277,20250715,SUP030,P000476,22,1.69,37.18,Pending
PL0001602,PO202500278,20251015,SUP012,P000028,24,6.49,155.76,Pending
PL0001603,PO202500278,20251015,SUP012,P000069,23,5.99,137.77,Pending
PL0001604,PO202500278,20251015,SUP012,P000062,21,5.79,121.59,Pending
PL0001605,PO202500278,20251015,SUP012,P000064,24,7.49,179.76,Pending
PL0001606,PO202500278,20251015,SUP012,P000059,29,5.99,173.71,Pending
PL0001607,PO202500278,20251015,SUP012,P000011,22,3.99,87.78,Pending
PL0001608,PO202500278,20251015,SUP012,P000015,25,5.99,149.75,Pending
PL0001609,PO202400279,20240315,SUP003,P000167,25,3.49,87.25,Received
PL0001610,PO202400279,20240315,SUP003,P000194,21,1.49,31.29,Received
PL0001611,PO202400279,20240315,SUP003,P000169,22,3.29,72.38,Received
PL0001612,PO202400279,20240315,SUP003,P000145,25,2.49,62.25,Received
PL0001613,PO202400279,20240315,SUP003,P000626,22,3.99,87.78,Received
PL0001614,PO202400279,20240315,SUP003,P000179,25,2.49,62.25,Received
PL0001615,PO202400279,20240315,SUP003,P000141,23,1.19,27.37,Received
PL0001616,PO202400279,20240315,SUP003,P000157,22,5.29,116.38,Received
PL0001617,PO202400280,20240515,SUP006,P000388,27,1.19,32.13,Received
PL0001618,PO202400280,20240515,SUP006,P000381,22,0.99,21.78,Received
PL0001619,PO202400280,20240515,SUP006,P000410,23,3.49,80.27,Received
PL0001620,PO202400280,20240515,SUP006,P000363,24,2.49,59.76,Received
PL0001621,PO202400281,20240115,SUP003,P000200,24,2.29,54.96,Received
PL0001622,PO202400281,20240115,SUP003,P000166,21,1.19,24.99,Received
PL0001623,PO202400281,20240115,SUP003,P000141,22,1.19,26.18,Received
PL0001624,PO202400281,20240115,SUP003,P000635,22,4.99,109.78,Received
PL0001625,PO202400281,20240115,SUP003,P000167,23,3.49,80.27,Received
PL0001626,PO202400281,20240115,SUP003,P000158,26,2.99,77.74,Received
PL0001627,PO202500282,20251015,SUP030,P000460,25,2.29,57.25,Received
PL0001628,PO202500282,20251015,SUP030,P000585,24,5.49,131.76,Received
PL0001629,PO202500282,20251015,SUP030,P000501,24,1.49,35.76,Received
PL0001630,PO202500282,20251015,SUP030,P000526,34,3.99,135.66,Received
PL0001631,PO202500282,20251015,SUP030,P000587,29,3.49,101.21,Received
PL0001632,PO202500283,20250615,SUP030,P000463,22,3.79,83.38,Received
PL0001633,PO202500283,20250615,SUP030,P000514,26,12.99,337.74,Received
PL0001634,PO202500283,20250615,SUP030,P000554,25,2.29,57.25,Received
PL0001635,PO202500283,20250615,SUP030,P000515,21,5.49,115.29,Received
PL0001636,PO202500283,20250615,SUP030,P000492,23,6.49,149.27,Received
PL0001637,PO202500283,20250615,SUP030,P000583,21,4.99,104.79,Received
PL0001638,PO202500283,20250615,SUP030,P000517,21,6.99,146.79,Received
PL0001639,PO202400284,20240515,SUP014,P000185,22,2.49,54.78,Received
PL0001640,PO202400284,20240515,SUP014,P000170,22,2.99,65.78,Received
PL0001641,PO202400284,20240515,SUP014,P000210,22,3.99,87.78,Received
PL0001642,PO202400284,20240515,SUP014,P000134,23,0.89,20.47,Received
PL0001643,PO202400284,20240515,SUP014,P000203,24,3.29,78.96,Received
PL0001644,PO202400285,20240315,SUP006,P000370,23,2.99,68.77,Received
PL0001645,PO202400285,20240315,SUP006,P000422,24,3.29,78.96,Received
PL0001646,PO202400285,20240315,SUP006,P000444,24,1.89,45.36,Received
PL0001647,PO202400285,20240315,SUP006,P000362,21,2.49,52.29,Received
PL0001648,PO202400285,20240315,SUP006,P000425,27,3.49,94.23,Received
PL0001649,PO202400286,20240615,SUP016,P000346,21,5.49,115.29,Received
PL0001650,PO202400286,20240615,SUP016,P000323,23,2.19,50.37,Received
PL0001651,PO202400286,20240615,SUP016,P000316,26,10.99,285.74,Received
PL0001652,PO202400286,20240615,SUP016,P000280,24,2.39,57.36,Received
PL0001653,PO202400286,20240615,SUP016,P000308,21,3.99,83.79,Received
PL0001654,PO202400286,20240615,SUP016,P000314,21,7.79,163.59,Received
PL0001655,PO202400286,20240615,SUP016,P000319,26,2.99,77.74,Received
PL0001656,PO202400287,20240915,SUP023,P000112,29,4.39,127.31,Received
PL0001657,PO202400287,20240915,SUP023,P000083,23,3.29,75.67,Received
PL0001658,PO202400287,20240915,SUP023,P000123,25,4.99,124.75,Received
PL0001659,PO202400287,20240915,SUP023,P000079,21,2.89,60.69,Received
PL0001660,PO202400287,20240915,SUP023,P000108,24,5.19,124.56,Received
PL0001661,PO202500288,20250515,SUP023,P000099,24,3.39,81.36,Received
PL0001662,PO202500288,20250515,SUP023,P000091,23,13.49,310.27,Received
PL0001663,PO202500288,20250515,SUP023,P000073,26,2.39,62.14,Received
PL0001664,PO202500288,20250515,SUP023,P000124,26,5.39,140.14,Received
PL0001665,PO202500288,20250515,SUP023,P000074,23,3.29,75.67,Received
PL0001666,PO202500288,20250515,SUP023,P000103,22,3.39,74.58,Received
PL0001667,PO202500288,20250515,SUP023,P000123,21,4.99,104.79,Received
PL0001668,PO202500288,20250515,SUP023,P000108,22,5.19,114.18,Received
PL0001669,PO202400289,20240415,SUP005,P000306,23,4.79,110.17,Pending
PL0001670,PO202400289,20240415,SUP005,P000341,22,3.89,85.58,Pending
PL0001671,PO202400289,20240415,SUP005,P000272,25,2.29,57.25,Pending
PL0001672,PO202400289,20240415,SUP005,P000318,23,8.99,206.77,Pending
PL0001673,PO202400289,20240415,SUP005,P000353,21,5.99,125.79,Pending
PL0001674,PO202400289,20240415,SUP005,P000275,25,2.29,57.25,Pending
PL0001675,PO202400289,20240415,SUP005,P000328,23,5.49,126.27,Pending
PL0001676,PO202500290,20250715,SUP011,P000812,23,9.49,218.27,Received
PL0001677,PO202500290,20250715,SUP011,P000807,29,5.49,159.21,Received
PL0001678,PO202500290,20250715,SUP011,P000850,25,7.49,187.25,Received
PL0001679,PO202500290,20250715,SUP011,P000820,22,3.99,87.78,Received
PL0001680,PO202500290,20250715,SUP011,P000841,25,6.49,162.25,Received
PL0001681,PO202500290,20250715,SUP011,P000798,26,5.29,137.54,Received
PL0001682,PO202500290,20250715,SUP011,P000777,24,14.99,359.76,Received
PL0001683,PO202500290,20250715,SUP011,P000838,25,12.99,324.75,Received
PL0001684,PO202500291,20250115,SUP009,P000677,30,11.99,359.7,Received
PL0001685,PO202500291,20250115,SUP009,P000675,22,24.99,549.78,Received
PL0001686,PO202500291,20250115,SUP009,P000663,22,18.99,417.78,Received
PL0001687,PO202500291,20250115,SUP009,P000674,24,27.99,671.76,Received
PL0001688,PO202500291,20250115,SUP009,P000664,22,13.99,307.78,Received
PL0001689,PO202500291,20250115,SUP009,P000668,21,24.99,524.79,Received
PL0001690,PO202500292,20250215,SUP002,P000121,21,2.79,58.59,Received
PL0001691,PO202500292,20250215,SUP002,P000101,21,3.09,64.89,Received
PL0001692,PO202500292,20250215,SUP002,P000127,21,4.19,87.99,Received
PL0001693,PO202500292,20250215,SUP002,P000119,21,3.49,73.29,Received
PL0001694,PO202500292,20250215,SUP002,P000114,28,4.79,134.12,Received
PL0001695,PO202500293,20250615,SUP011,P000826,23,8.49,195.27,Received
PL0001696,PO202500293,20250615,SUP011,P000819,29,5.99,173.71,Received
PL0001697,PO202500293,20250615,SUP011,P000777,23,14.99,344.77,Received
PL0001698,PO202500293,20250615,SUP011,P000811,23,8.99,206.77,Received
PL0001699,PO202500293,20250615,SUP011,P000834,23,8.49,195.27,Received
PL0001700,PO202500293,20250615,SUP011,P000780,26,2.49,64.74,Received
PL0001701,PO202500293,20250615,SUP011,P000785,22,5.99,131.78,Received
PL0001702,PO202500293,20250615,SUP011,P000800,28,4.99,139.72,Received
PL0001703,PO202400294,20241215,SUP002,P000072,31,2.69,83.39,Received
PL0001704,PO202400294,20241215,SUP002,P000097,22,2.99,65.78,Received
PL0001705,PO202400294,20241215,SUP002,P000125,25,5.19,129.75,Received
PL0001706,PO202400294,20241215,SUP002,P000130,25,4.59,114.75,Received
PL0001707,PO202400294,20241215,SUP002,P000101,21,3.09,64.89,Received
PL0001708,PO202400294,20241215,SUP002,P000095,26,4.29,111.54,Received
PL0001709,PO202400294,20241215,SUP002,P000114,23,4.79,110.17,Received
PL0001710,PO202400294,20241215,SUP002,P000109,26,4.29,111.54,Received
PL0001711,PO202500295,20250915,SUP002,P000110,24,4.29,102.96,Received
PL0001712,PO202500295,20250915,SUP002,P000111,21,3.19,66.99,Received
PL0001713,PO202500295,20250915,SUP002,P000081,25,2.99,74.75,Received
PL0001714,PO202500295,20250915,SUP002,P000126,25,4.89,122.25,Received
PL0001715,PO202400296,20240915,SUP008,P000601,22,4.49,98.78,Received
PL0001716,PO202400296,20240915,SUP008,P000628,25,6.99,174.75,Received
PL0001717,PO202400296,20240915,SUP008,P000602,24,4.99,119.76,Received
PL0001718,PO202400296,20240915,SUP008,P000612,25,9.49,237.25,Received
PL0001719,PO202400297,20241115,SUP011,P000849,26,6.99,181.74,Received
PL0001720,PO202500298,20250615,SUP029,P000449,21,2.79,58.59,Pending
PL0001721,PO202500298,20250615,SUP029,P000440,23,4.29,98.67,Pending
PL0001722,PO202500298,20250615,SUP029,P000393,24,2.49,59.76,Pending
PL0001723,PO202500298,20250615,SUP029,P000411,24,3.99,95.76,Pending
PL0001724,PO202500298,20250615,SUP029,P000448,21,2.79,58.59,Pending
PL0001725,PO202500298,20250615,SUP029,P000375,23,2.99,68.77,Pending
PL0001726,PO202500298,20250615,SUP029,P000397,24,2.49,59.76,Pending
PL0001727,PO202500299,20251015,SUP010,P000736,23,4.29,98.67,Received
PL0001728,PO202500299,20251015,SUP010,P000748,25,3.49,87.25,Received
PL0001729,PO202500299,20251015,SUP010,P000747,24,4.99,119.76,Received
PL0001730,PO202500299,20251015,SUP010,P000761,26,8.99,233.74,Received
PL0001731,PO202500299,20251015,SUP010,P000768,23,2.99,68.77,Received
PL0001732,PO202500299,20251015,SUP010,P000754,28,5.99,167.72,Received
PL0001733,PO202500299,20251015,SUP010,P000743,23,5.49,126.27,Received
PL0001734,PO202500299,20251015,SUP010,P000718,21,9.99,209.79,Received
PL0001735,PO202400300,20240615,SUP009,P000650,22,13.99,307.78,Received
PL0001736,PO202400300,20240615,SUP009,P000698,22,22.99,505.78,Received
PL0001737,PO202400300,20240615,SUP009,P000684,23,5.99,137.77,Received
PL0001738,PO202400300,20240615,SUP009,P000652,24,10.99,263.76,Received
PL0001739,PO202400301,20241015,SUP005,P000273,22,2.29,50.38,Received
PL0001740,PO202400301,20241015,SUP005,P000341,22,3.89,85.58,Received
PL0001741,PO202400301,20241015,SUP005,P000354,28,3.99,111.72,Received
PL0001742,PO202400301,20241015,SUP005,P000311,27,7.99,215.73,Received
PL0001743,PO202400301,20241015,SUP005,P000351,23,2.49,57.27,Received
PL0001744,PO202500302,20251015,SUP011,P000778,23,5.99,137.77,Received
PL0001745,PO202500302,20251015,SUP011,P000831,21,8.99,188.79,Received
PL0001746,PO202500302,20251015,SUP011,P000781,21,5.49,115.29,Received
PL0001747,PO202500302,20251015,SUP011,P000795,21,4.49,94.29,Received
PL0001748,PO202500303,20251215,SUP011,P000847,21,12.99,272.79,Received
PL0001749,PO202500303,20251215,SUP011,P000842,24,5.99,143.76,Received
PL0001750,PO202500303,20251215,SUP011,P000848,21,39.99,839.79,Received
PL0001751,PO202400304,20240115,SUP023,P000090,25,12.99,324.75,Received
PL0001752,PO202400304,20240115,SUP023,P000124,22,5.39,118.58,Received
PL0001753,PO202400304,20240115,SUP023,P000092,21,14.29,300.09,Received
PL0001754,PO202400304,20240115,SUP023,P000091,25,13.49,337.25,Received
PL0001755,PO202400304,20240115,SUP023,P000107,25,4.99,124.75,Received
PL0001756,PO202400304,20240115,SUP023,P000116,22,3.49,76.78,Received
PL0001757,PO202400304,20240115,SUP023,P000074,21,3.29,69.09,Received
PL0001758,PO202500305,20250215,SUP004,P000219,24,3.49,83.76,Received
PL0001759,PO202500305,20250215,SUP004,P000217,27,5.79,156.33,Received
PL0001760,PO202500305,20250215,SUP004,P000255,24,9.29,222.96,Received
PL0001761,PO202500305,20250215,SUP004,P000240,27,6.49,175.23,Received
PL0001762,PO202500305,20250215,SUP004,P000228,23,4.99,114.77,Received
PL0001763,PO202500306,20250615,SUP030,P000526,21,3.99,83.79,Cancelled
PL0001764,PO202500306,20250615,SUP030,P000517,21,6.99,146.79,Cancelled
PL0001765,PO202500306,20250615,SUP030,P000555,23,2.29,52.67,Cancelled
PL0001766,PO202500306,20250615,SUP030,P000558,23,2.19,50.37,Cancelled
PL0001767,PO202500306,20250615,SUP030,P000575,22,3.49,76.78,Cancelled
PL0001768,PO202500306,20250615,SUP030,P000549,23,1.49,34.27,Cancelled
PL0001769,PO202500306,20250615,SUP030,P000587,23,3.49,80.27,Cancelled
PL0001770,PO202500306,20250615,SUP030,P000573,27,3.99,107.73,Cancelled
PL0001771,PO202500307,20250115,SUP016,P000338,22,3.99,87.78,Pending
PL0001772,PO202500307,20250115,SUP016,P000339,26,2.79,72.54,Pending
PL0001773,PO202500307,20250115,SUP016,P000319,24,2.99,71.76,Pending
PL0001774,PO202500307,20250115,SUP016,P000308,24,3.99,95.76,Pending
PL0001775,PO202500307,20250115,SUP016,P000323,24,2.19,52.56,Pending
PL0001776,PO202500308,20251015,SUP013,P000032,23,5.19,119.37,Pending
PL0001777,PO202500308,20251015,SUP013,P000005,21,4.99,104.79,Pending
PL0001778,PO202500308,20251015,SUP013,P000067,22,5.99,131.78,Pending
PL0001779,PO202500308,20251015,SUP013,P000006,25,5.99,149.75,Pending
PL0001780,PO202500308,20251015,SUP013,P000054,21,5.29,111.09,Pending
PL0001781,PO202500309,20250515,SUP008,P000616,21,5.29,111.09,Received
PL0001782,PO202500309,20250515,SUP008,P000591,27,4.29,115.83,Received
PL0001783,PO202500309,20250515,SUP008,P000625,23,4.29,98.67,Received
PL0001784,PO202500309,20250515,SUP008,P000603,22,5.29,116.38,Received
PL0001785,PO202500309,20250515,SUP008,P000602,25,4.99,124.75,Received
PL0001786,PO202500309,20250515,SUP008,P000614,28,5.29,148.12,Received
PL0001787,PO202500309,20250515,SUP008,P000599,22,5.99,131.78,Received
PL0001788,PO202400310,20240515,SUP010,P000719,25,3.49,87.25,Received
PL0001789,PO202400310,20240515,SUP010,P000748,22,3.49,76.78,Received
PL0001790,PO202400310,20240515,SUP010,P000768,22,2.99,65.78,Received
PL0001791,PO202400310,20240515,SUP010,P000720,26,4.49,116.74,Received
PL0001792,PO202400310,20240515,SUP010,P000730,22,5.99,131.78,Received
PL0001793,PO202400310,20240515,SUP010,P000740,26,3.49,90.74,Received
PL0001794,PO202400310,20240515,SUP010,P000766,22,6.99,153.78,Received
PL0001795,PO202400310,20240515,SUP010,P000713,21,11.99,251.79,Received
PL0001796,PO202400311,20241115,SUP003,P000148,26,4.89,127.14,Received
PL0001797,PO202400311,20241115,SUP003,P000202,26,2.29,59.54,Received
PL0001798,PO202400311,20241115,SUP003,P000627,21,3.99,83.79,Received
PL0001799,PO202400311,20241115,SUP003,P000135,24,3.79,90.96,Received
PL0001800,PO202400311,20241115,SUP003,P000190,23,1.29,29.67,Received
PL0001801,PO202400311,20241115,SUP003,P000208,23,2.49,57.27,Received
PL0001802,PO202400311,20241115,SUP003,P000145,23,2.49,57.27,Received
PL0001803,PO202400311,20241115,SUP003,P000166,21,1.19,24.99,Received
PL0001804,PO202400312,20241215,SUP011,P000849,22,6.99,153.78,Received
PL0001805,PO202500313,20250915,SUP008,P000638,21,4.49,94.29,Received
PL0001806,PO202500313,20250915,SUP008,P000614,22,5.29,116.38,Received
PL0001807,PO202500313,20250915,SUP008,P000615,23,5.49,126.27,Received
PL0001808,PO202500313,20250915,SUP008,P000628,23,6.99,160.77,Received
PL0001809,PO202500313,20250915,SUP008,P000622,23,4.79,110.17,Received
PL0001810,PO202500314,20251015,SUP010,P000728,26,4.79,124.54,Received
PL0001811,PO202500314,20251015,SUP010,P000764,23,9.99,229.77,Received
PL0001812,PO202500314,20251015,SUP010,P000755,25,5.49,137.25,Received
PL0001813,PO202500314,20251015,SUP010,P000731,22,8.99,197.78,Received
PL0001814,PO202500315,20251015,SUP008,P000614,22,5.29,116.38,Received
PL0001815,PO202500315,20251015,SUP008,P000623,23,5.49,126.27,Received
PL0001816,PO202500315,20251015,SUP008,P000634,25,4.19,104.75,Received
PL0001817,PO202500315,20251015,SUP008,P000621,23,4.99,114.77,Received
PL0001818,PO202500315,20251015,SUP008,P000624,23,5.49,126.27,Received
PL0001819,PO202500315,20251015,SUP008,P000637,22,4.29,94.38,Received
PL0001820,PO202500316,20250715,SUP010,P000725,23,8.49,195.27,Received
PL0001821,PO202500316,20250715,SUP010,P000764,22,9.99,219.78,Received
