InventoryID,DateKey,ProductID,OpeningStock,PurchasedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus
INVST0000463,20240728,P000020,108,0,2,106,15,In Stock
INVST0000464,20240828,P000020,106,23,3,126,15,In Stock
INVST0000465,20240928,P000020,126,0,3,123,15,In Stock
INVST0000466,20241028,P000020,123,0,0,123,15,In Stock
INVST0000467,20241128,P000020,123,22,2,143,15,In Stock
INVST0000468,20241228,P000020,143,28,8,163,15,In Stock
INVST0000469,20250128,P000020,163,0,0,163,15,In Stock
INVST0000470,20250228,P000020,163,27,7,183,15,In Stock
INVST0000471,20250328,P000020,183,21,1,203,15,In Stock
INVST0000472,20250428,P000020,203,0,6,197,15,In Stock
INVST0000473,20250528,P000020,197,30,10,217,15,In Stock
INVST0000474,20250628,P000020,217,0,1,216,15,In Stock
INVST0000475,20250728,P000020,216,0,0,216,15,In Stock
INVST0000476,20250828,P000020,216,0,0,216,15,In Stock
INVST0000477,20250928,P000020,216,24,4,236,15,In Stock
INVST0000478,20251028,P000020,236,0,0,236,15,In Stock
INVST0000479,20251128,P000020,236,0,0,236,15,In Stock
INVST0000480,20251228,P000020,236,0,10,226,15,In Stock
INVST0000481,20240128,P000021,100,0,0,100,12,In Stock
INVST0000482,20240228,P000021,100,0,5,95,12,In Stock
INVST0000483,20240328,P000021,95,0,0,95,12,In Stock
INVST0000484,20240428,P000021,95,0,0,95,12,In Stock
INVST0000485,20240528,P000021,95,0,4,91,12,In Stock
INVST0000486,20240628,P000021,91,0,0,91,12,In Stock
INVST0000487,20240728,P000021,91,0,3,88,12,In Stock
INVST0000488,20240828,P000021,88,0,0,88,12,In Stock
INVST0000489,20240928,P000021,88,0,0,88,12,In Stock
INVST0000490,20241028,P000021,88,0,6,82,12,In Stock
INVST0000491,20241128,P000021,82,25,5,102,12,In Stock
INVST0000492,20241228,P000021,102,0,3,99,12,In Stock
INVST0000493,20250128,P000021,99,0,2,97,12,In Stock
INVST0000494,20250228,P000021,97,21,1,117,12,In Stock
INVST0000495,20250328,P000021,117,0,7,110,12,In Stock
INVST0000496,20250428,P000021,110,0,5,105,12,In Stock
INVST0000497,20250528,P000021,105,0,0,105,12,In Stock
INVST0000498,20250628,P000021,105,54,7,152,12,In Stock
INVST0000499,20250728,P000021,152,0,0,152,12,In Stock
INVST0000500,20250828,P000021,152,0,1,151,12,In Stock
INVST0000501,20250928,P000021,151,0,4,147,12,In Stock
INVST0000502,20251028,P000021,147,0,3,144,12,In Stock
INVST0000503,20251128,P000021,144,0,0,144,12,In Stock
INVST0000504,20251228,P000021,144,0,1,143,12,In Stock
INVST0000505,20240128,P000022,100,0,1,99,12,In Stock
INVST0000506,20240228,P000022,99,0,0,99,12,In Stock
INVST0000507,20240328,P000022,99,0,0,99,12,In Stock
INVST0000508,20240428,P000022,99,0,2,97,12,In Stock
INVST0000509,20240528,P000022,97,0,1,96,12,In Stock
INVST0000510,20240628,P000022,96,0,0,96,12,In Stock
INVST0000511,20240728,P000022,96,0,4,92,12,In Stock
INVST0000512,20240828,P000022,92,0,0,92,12,In Stock
INVST0000513,20240928,P000022,92,0,0,92,12,In Stock
INVST0000514,20241028,P000022,92,0,4,88,12,In Stock
INVST0000515,20241128,P000022,88,0,2,86,12,In Stock
INVST0000516,20241228,P000022,86,0,8,78,12,In Stock
INVST0000517,20250128,P000022,78,0,1,77,12,In Stock
INVST0000518,20250228,P000022,77,0,3,74,12,In Stock
INVST0000519,20250328,P000022,74,0,3,71,12,In Stock
INVST0000520,20250428,P000022,71,0,2,69,12,In Stock
INVST0000521,20250528,P000022,69,0,3,66,12,In Stock
INVST0000522,20250628,P000022,66,0,0,66,12,In Stock
INVST0000523,20250728,P000022,66,0,0,66,12,In Stock
INVST0000524,20250828,P000022,66,0,0,66,12,In Stock
INVST0000525,20250928,P000022,66,0,3,63,12,In Stock
INVST0000526,20251028,P000022,63,0,3,60,12,In Stock
INVST0000527,20251128,P000022,60,0,4,56,12,In Stock
INVST0000528,20251228,P000022,56,0,0,56,12,In Stock
INVST0000529,20240128,P000023,100,0,4,96,18,In Stock
INVST0000530,20240228,P000023,96,0,1,95,18,In Stock
INVST0000531,20240328,P000023,95,0,2,93,18,In Stock
INVST0000532,20240428,P000023,93,0,1,92,18,In Stock
INVST0000533,20240528,P000023,92,0,0,92,18,In Stock
INVST0000534,20240628,P000023,92,0,0,92,18,In Stock
INVST0000535,20240728,P000023,92,0,1,91,18,In Stock
INVST0000536,20240828,P000023,91,0,0,91,18,In Stock
INVST0000537,20240928,P000023,91,0,3,88,18,In Stock
INVST0000538,20241028,P000023,88,0,0,88,18,In Stock
INVST0000539,20241128,P000023,88,0,4,84,18,In Stock
INVST0000540,20241228,P000023,84,23,3,104,18,In Stock
INVST0000541,20250128,P000023,104,0,7,97,18,In Stock
INVST0000542,20250228,P000023,97,0,6,91,18,In Stock
INVST0000543,20250328,P000023,91,24,4,111,18,In Stock
INVST0000544,20250428,P000023,111,0,2,109,18,In Stock
INVST0000545,20250528,P000023,109,0,3,106,18,In Stock
INVST0000546,20250628,P000023,106,0,0,106,18,In Stock
INVST0000547,20250728,P000023,106,0,7,99,18,In Stock
INVST0000548,20250828,P000023,99,0,7,92,18,In Stock
INVST0000549,20250928,P000023,92,0,2,90,18,In Stock
INVST0000550,20251028,P000023,90,0,1,89,18,In Stock
INVST0000551,20251128,P000023,89,0,0,89,18,In Stock
INVST0000552,20251228,P000023,89,0,0,89,18,In Stock
INVST0000553,20240128,P000024,100,0,0,100,18,In Stock
INVST0000554,20240228,P000024,100,0,6,94,18,In Stock
INVST0000555,20240328,P000024,94,0,6,88,18,In Stock
INVST0000556,20240428,P000024,88,0,3,85,18,In Stock
INVST0000557,20240528,P000024,85,0,0,85,18,In Stock
INVST0000558,20240628,P000024,85,23,3,105,18,In Stock
INVST0000559,20240728,P000024,105,0,1,104,18,In Stock
INVST0000560,20240828,P000024,104,0,2,102,18,In Stock
INVST0000561,20240928,P000024,102,0,3,99,18,In Stock
INVST0000562,20241028,P000024,99,0,0,99,18,In Stock
INVST0000563,20241128,P000024,99,0,0,99,18,In Stock
INVST0000564,20241228,P000024,99,0,4,95,18,In Stock
INVST0000565,20250128,P000024,95,0,0,95,18,In Stock
INVST0000566,20250228,P000024,95,0,3,92,18,In Stock
INVST0000567,20250328,P000024,92,24,4,112,18,In Stock
INVST0000568,20250428,P000024,112,0,0,112,18,In Stock
INVST0000569,20250528,P000024,112,0,1,111,18,In Stock
INVST0000570,20250628,P000024,111,0,0,111,18,In Stock
INVST0000571,20250728,P000024,111,0,2,109,18,In Stock
INVST0000572,20250828,P000024,109,0,6,103,18,In Stock
INVST0000573,20250928,P000024,103,0,0,103,18,In Stock
INVST0000574,20251028,P000024,103,0,3,100,18,In Stock
INVST0000575,20251128,P000024,100,0,1,99,18,In Stock
INVST0000576,20251228,P000024,99,0,0,99,18,In Stock
INVST0000577,20240128,P000025,100,0,0,100,18,In Stock
INVST0000578,20240228,P000025,100,0,0,100,18,In Stock
INVST0000579,20240328,P000025,100,0,3,97,18,In Stock
INVST0000580,20240428,P000025,97,0,0,97,18,In Stock
INVST0000581,20240528,P000025,97,0,0,97,18,In Stock
INVST0000582,20240628,P000025,97,0,11,86,18,In Stock
INVST0000583,20240728,P000025,86,0,6,80,18,In Stock
INVST0000584,20240828,P000025,80,29,9,100,18,In Stock
INVST0000585,20240928,P000025,100,0,0,100,18,In Stock
INVST0000586,20241028,P000025,100,0,3,97,18,In Stock
INVST0000587,20241128,P000025,97,25,5,117,18,In Stock
INVST0000588,20241228,P000025,117,0,6,111,18,In Stock
INVST0000589,20250128,P000025,111,0,2,109,18,In Stock
INVST0000590,20250228,P000025,109,0,4,105,18,In Stock
INVST0000591,20250328,P000025,105,0,3,102,18,In Stock
INVST0000592,20250428,P000025,102,0,3,99,18,In Stock
INVST0000593,20250528,P000025,99,0,5,94,18,In Stock
INVST0000594,20250628,P000025,94,22,2,114,18,In Stock
INVST0000595,20250728,P000025,114,0,2,112,18,In Stock
INVST0000596,20250828,P000025,112,0,6,106,18,In Stock
INVST0000597,20250928,P000025,106,0,2,104,18,In Stock
INVST0000598,20251028,P000025,104,22,2,124,18,In Stock
INVST0000599,20251128,P000025,124,0,1,123,18,In Stock
INVST0000600,20251228,P000025,123,0,4,119,18,In Stock
INVST0000601,20240128,P000026,100,0,0,100,18,In Stock
INVST0000602,20240228,P000026,100,0,0,100,18,In Stock
INVST0000603,20240328,P000026,100,0,2,98,18,In Stock
INVST0000604,20240428,P000026,98,25,5,118,18,In Stock
INVST0000605,20240528,P000026,118,0,0,118,18,In Stock
INVST0000606,20240628,P000026,118,0,3,115,18,In Stock
INVST0000607,20240728,P000026,115,0,11,104,18,In Stock
INVST0000608,20240828,P000026,104,22,2,124,18,In Stock
INVST0000609,20240928,P000026,124,0,5,119,18,In Stock
INVST0000610,20241028,P000026,119,0,12,107,18,In Stock
INVST0000611,20241128,P000026,107,25,5,127,18,In Stock
INVST0000612,20241228,P000026,127,0,3,124,18,In Stock
INVST0000613,20250128,P000026,124,0,4,120,18,In Stock
INVST0000614,20250228,P000026,120,0,3,117,18,In Stock
INVST0000615,20250328,P000026,117,23,3,137,18,In Stock
INVST0000616,20250428,P000026,137,0,4,133,18,In Stock
INVST0000617,20250528,P000026,133,56,8,181,18,In Stock
INVST0000618,20250628,P000026,181,0,5,176,18,In Stock
INVST0000619,20250728,P000026,176,22,2,196,18,In Stock
INVST0000620,20250828,P000026,196,0,0,196,18,In Stock
INVST0000621,20250928,P000026,196,0,5,191,18,In Stock
INVST0000622,20251028,P000026,191,0,6,185,18,In Stock
INVST0000623,20251128,P000026,185,0,7,178,18,In Stock
INVST0000624,20251228,P000026,178,0,8,170,18,In Stock
INVST0000625,20240128,P000027,100,0,0,100,15,In Stock
INVST0000626,20240228,P000027,100,0,0,100,15,In Stock
INVST0000627,20240328,P000027,100,0,3,97,15,In Stock
INVST0000628,20240428,P000027,97,0,1,96,15,In Stock
INVST0000629,20240528,P000027,96,0,0,96,15,In Stock
INVST0000630,20240628,P000027,96,23,3,116,15,In Stock
INVST0000631,20240728,P000027,116,0,1,115,15,In Stock
INVST0000632,20240828,P000027,115,0,0,115,15,In Stock
INVST0000633,20240928,P000027,115,0,0,115,15,In Stock
INVST0000634,20241028,P000027,115,0,7,108,15,In Stock
INVST0000635,20241128,P000027,108,0,1,107,15,In Stock
INVST0000636,20241228,P000027,107,0,9,98,15,In Stock
INVST0000637,20250128,P000027,98,0,2,96,15,In Stock
INVST0000638,20250228,P000027,96,0,2,94,15,In Stock
INVST0000639,20250328,P000027,94,29,9,114,15,In Stock
INVST0000640,20250428,P000027,114,0,9,105,15,In Stock
INVST0000641,20250528,P000027,105,0,0,105,15,In Stock
INVST0000642,20250628,P000027,105,0,0,105,15,In Stock
INVST0000643,20250728,P000027,105,0,0,105,15,In Stock
INVST0000644,20250828,P000027,105,0,0,105,15,In Stock
INVST0000645,20250928,P000027,105,0,0,105,15,In Stock
INVST0000646,20251028,P000027,105,22,2,125,15,In Stock
INVST0000647,20251128,P000027,125,0,1,124,15,In Stock
INVST0000648,20251228,P000027,124,0,3,121,15,In Stock
INVST0000649,20240128,P000028,100,25,5,120,15,In Stock
INVST0000650,20240228,P000028,120,0,4,116,15,In Stock
INVST0000651,20240328,P000028,116,0,3,113,15,In Stock
INVST0000652,20240428,P000028,113,0,1,112,15,In Stock
INVST0000653,20240528,P000028,112,0,4,108,15,In Stock
INVST0000654,20240628,P000028,108,0,8,100,15,In Stock
INVST0000655,20240728,P000028,100,0,2,98,15,In Stock
INVST0000656,20240828,P000028,98,0,3,95,15,In Stock
INVST0000657,20240928,P000028,95,0,0,95,15,In Stock
INVST0000658,20241028,P000028,95,0,2,93,15,In Stock
INVST0000659,20241128,P000028,93,0,0,93,15,In Stock
INVST0000660,20241228,P000028,93,24,4,113,15,In Stock
INVST0000661,20250128,P000028,113,0,0,113,15,In Stock
INVST0000662,20250228,P000028,113,0,0,113,15,In Stock
INVST0000663,20250328,P000028,113,0,0,113,15,In Stock
INVST0000664,20250428,P000028,113,0,2,111,15,In Stock
INVST0000665,20250528,P000028,111,0,1,110,15,In Stock
INVST0000666,20250628,P000028,110,54,7,157,15,In Stock
INVST0000667,20250728,P000028,157,52,6,203,15,In Stock
INVST0000668,20250828,P000028,203,0,0,203,15,In Stock
INVST0000669,20250928,P000028,203,0,1,202,15,In Stock
INVST0000670,20251028,P000028,202,48,4,246,15,In Stock
INVST0000671,20251128,P000028,246,0,1,245,15,In Stock
INVST0000672,20251228,P000028,245,0,0,245,15,In Stock
INVST0000673,20240128,P000029,100,0,1,99,15,In Stock
INVST0000674,20240228,P000029,99,0,0,99,15,In Stock
INVST0000675,20240328,P000029,99,0,2,97,15,In Stock
INVST0000676,20240428,P000029,97,0,0,97,15,In Stock
INVST0000677,20240528,P000029,97,0,0,97,15,In Stock
INVST0000678,20240628,P000029,97,0,9,88,15,In Stock
INVST0000679,20240728,P000029,88,0,0,88,15,In Stock
INVST0000680,20240828,P000029,88,22,2,108,15,In Stock
INVST0000681,20240928,P000029,108,0,1,107,15,In Stock
INVST0000682,20241028,P000029,107,0,4,103,15,In Stock
INVST0000683,20241128,P000029,103,0,5,98,15,In Stock
INVST0000684,20241228,P000029,98,23,3,118,15,In Stock
INVST0000685,20250128,P000029,118,0,0,118,15,In Stock
INVST0000686,20250228,P000029,118,24,4,138,15,In Stock
INVST0000687,20250328,P000029,138,23,3,158,15,In Stock
INVST0000688,20250428,P000029,158,0,3,155,15,In Stock
INVST0000689,20250528,P000029,155,0,7,148,15,In Stock
INVST0000690,20250628,P000029,148,44,2,190,15,In Stock
INVST0000691,20250728,P000029,190,25,5,210,15,In Stock
INVST0000692,20250828,P000029,210,0,9,201,15,In Stock
INVST0000693,20250928,P000029,201,0,3,198,15,In Stock
INVST0000694,20251028,P000029,198,0,2,196,15,In Stock
INVST0000695,20251128,P000029,196,0,2,194,15,In Stock
INVST0000696,20251228,P000029,194,0,4,190,15,In Stock
INVST0000697,20240128,P000030,100,0,6,94,15,In Stock
INVST0000698,20240228,P000030,94,0,0,94,15,In Stock
INVST0000699,20240328,P000030,94,0,6,88,15,In Stock
INVST0000700,20240428,P000030,88,0,7,81,15,In Stock
INVST0000701,20240528,P000030,81,0,8,73,15,In Stock
INVST0000702,20240628,P000030,73,0,8,65,15,In Stock
INVST0000703,20240728,P000030,65,0,2,63,15,In Stock
INVST0000704,20240828,P000030,63,0,0,63,15,In Stock
INVST0000705,20240928,P000030,63,0,5,58,15,In Stock
INVST0000706,20241028,P000030,58,0,3,55,15,In Stock
INVST0000707,20241128,P000030,55,50,5,100,15,In Stock
INVST0000708,20241228,P000030,100,0,2,98,15,In Stock
INVST0000709,20250128,P000030,98,0,3,95,15,In Stock
INVST0000710,20250228,P000030,95,0,2,93,15,In Stock
INVST0000711,20250328,P000030,93,0,0,93,15,In Stock
INVST0000712,20250428,P000030,93,0,4,89,15,In Stock
INVST0000713,20250528,P000030,89,23,3,109,15,In Stock
INVST0000714,20250628,P000030,109,0,7,102,15,In Stock
INVST0000715,20250728,P000030,102,0,0,102,15,In Stock
INVST0000716,20250828,P000030,102,0,7,95,15,In Stock
INVST0000717,20250928,P000030,95,0,0,95,15,In Stock
INVST0000718,20251028,P000030,95,26,6,115,15,In Stock
INVST0000719,20251128,P000030,115,0,0,115,15,In Stock
INVST0000720,20251228,P000030,115,0,4,111,15,In Stock
INVST0000721,20240128,P000031,100,0,3,97,18,In Stock
INVST0000722,20240228,P000031,97,0,1,96,18,In Stock
INVST0000723,20240328,P000031,96,0,2,94,18,In Stock
INVST0000724,20240428,P000031,94,0,1,93,18,In Stock
INVST0000725,20240528,P000031,93,0,6,87,18,In Stock
INVST0000726,20240628,P000031,87,46,3,130,18,In Stock
INVST0000727,20240728,P000031,130,0,0,130,18,In Stock
INVST0000728,20240828,P000031,130,0,3,127,18,In Stock
INVST0000729,20240928,P000031,127,0,0,127,18,In Stock
INVST0000730,20241028,P000031,127,0,0,127,18,In Stock
INVST0000731,20241128,P000031,127,23,3,147,18,In Stock
INVST0000732,20241228,P000031,147,0,4,143,18,In Stock
INVST0000733,20250128,P000031,143,0,0,143,18,In Stock
INVST0000734,20250228,P000031,143,0,7,136,18,In Stock
INVST0000735,20250328,P000031,136,0,2,134,18,In Stock
INVST0000736,20250428,P000031,134,22,2,154,18,In Stock
INVST0000737,20250528,P000031,154,24,4,174,18,In Stock
INVST0000738,20250628,P000031,174,0,0,174,18,In Stock
INVST0000739,20250728,P000031,174,0,3,171,18,In Stock
INVST0000740,20250828,P000031,171,0,6,165,18,In Stock
INVST0000741,20250928,P000031,165,23,3,185,18,In Stock
INVST0000742,20251028,P000031,185,0,3,182,18,In Stock
INVST0000743,20251128,P000031,182,0,3,179,18,In Stock
INVST0000744,20251228,P000031,179,0,4,175,18,In Stock
INVST0000745,20240128,P000032,100,0,0,100,18,In Stock
INVST0000746,20240228,P000032,100,0,5,95,18,In Stock
INVST0000747,20240328,P000032,95,0,0,95,18,In Stock
INVST0000748,20240428,P000032,95,0,5,90,18,In Stock
INVST0000749,20240528,P000032,90,23,3,110,18,In Stock
INVST0000750,20240628,P000032,110,0,3,107,18,In Stock
INVST0000751,20240728,P000032,107,0,3,104,18,In Stock
INVST0000752,20240828,P000032,104,0,2,102,18,In Stock
INVST0000753,20240928,P000032,102,0,2,100,18,In Stock
INVST0000754,20241028,P000032,100,23,3,120,18,In Stock
INVST0000755,20241128,P000032,120,0,4,116,18,In Stock
INVST0000756,20241228,P000032,116,0,7,109,18,In Stock
INVST0000757,20250128,P000032,109,25,5,129,18,In Stock
INVST0000758,20250228,P000032,129,0,3,126,18,In Stock
INVST0000759,20250328,P000032,126,0,0,126,18,In Stock
INVST0000760,20250428,P000032,126,0,0,126,18,In Stock
INVST0000761,20250528,P000032,126,21,1,146,18,In Stock
INVST0000762,20250628,P000032,146,52,6,192,18,In Stock
INVST0000763,20250728,P000032,192,0,5,187,18,In Stock
INVST0000764,20250828,P000032,187,0,0,187,18,In Stock
INVST0000765,20250928,P000032,187,22,2,207,18,In Stock
INVST0000766,20251028,P000032,207,46,3,250,18,In Stock
INVST0000767,20251128,P000032,250,0,6,244,18,In Stock
INVST0000768,20251228,P000032,244,0,7,237,18,In Stock
INVST0000769,20240128,P000033,100,0,6,94,18,In Stock
INVST0000770,20240228,P000033,94,0,0,94,18,In Stock
INVST0000771,20240328,P000033,94,25,5,114,18,In Stock
INVST0000772,20240428,P000033,114,0,2,112,18,In Stock
INVST0000773,20240528,P000033,112,22,2,132,18,In Stock
INVST0000774,20240628,P000033,132,0,0,132,18,In Stock
INVST0000775,20240728,P000033,132,0,2,130,18,In Stock
INVST0000776,20240828,P000033,130,0,1,129,18,In Stock
INVST0000777,20240928,P000033,129,23,3,149,18,In Stock
INVST0000778,20241028,P000033,149,0,2,147,18,In Stock
INVST0000779,20241128,P000033,147,23,3,167,18,In Stock
INVST0000780,20241228,P000033,167,0,5,162,18,In Stock
INVST0000781,20250128,P000033,162,0,0,162,18,In Stock
INVST0000782,20250228,P000033,162,0,0,162,18,In Stock
INVST0000783,20250328,P000033,162,0,1,161,18,In Stock
INVST0000784,20250428,P000033,161,0,5,156,18,In Stock
INVST0000785,20250528,P000033,156,23,3,176,18,In Stock
INVST0000786,20250628,P000033,176,0,0,176,18,In Stock
INVST0000787,20250728,P000033,176,23,3,196,18,In Stock
INVST0000788,20250828,P000033,196,23,3,216,18,In Stock
INVST0000789,20250928,P000033,216,24,4,236,18,In Stock
INVST0000790,20251028,P000033,236,22,2,256,18,In Stock
INVST0000791,20251128,P000033,256,0,3,253,18,In Stock
INVST0000792,20251228,P000033,253,0,1,252,18,In Stock
INVST0000793,20240128,P000034,100,0,4,96,15,In Stock
INVST0000794,20240228,P000034,96,0,1,95,15,In Stock
INVST0000795,20240328,P000034,95,24,4,115,15,In Stock
INVST0000796,20240428,P000034,115,0,1,114,15,In Stock
INVST0000797,20240528,P000034,114,0,2,112,15,In Stock
INVST0000798,20240628,P000034,112,21,1,132,15,In Stock
INVST0000799,20240728,P000034,132,0,3,129,15,In Stock
INVST0000800,20240828,P000034,129,0,0,129,15,In Stock
INVST0000801,20240928,P000034,129,23,3,149,15,In Stock
INVST0000802,20241028,P000034,149,0,3,146,15,In Stock
INVST0000803,20241128,P000034,146,0,3,143,15,In Stock
INVST0000804,20241228,P000034,143,0,3,140,15,In Stock
INVST0000805,20250128,P000034,140,0,0,140,15,In Stock
INVST0000806,20250228,P000034,140,0,0,140,15,In Stock
INVST0000807,20250328,P000034,140,0,6,134,15,In Stock
INVST0000808,20250428,P000034,134,0,4,130,15,In Stock
INVST0000809,20250528,P000034,130,0,0,130,15,In Stock
INVST0000810,20250628,P000034,130,0,1,129,15,In Stock
INVST0000811,20250728,P000034,129,0,3,126,15,In Stock
INVST0000812,20250828,P000034,126,0,7,119,15,In Stock
INVST0000813,20250928,P000034,119,0,3,116,15,In Stock
INVST0000814,20251028,P000034,116,0,0,116,15,In Stock
INVST0000815,20251128,P000034,116,0,2,114,15,In Stock
INVST0000816,20251228,P000034,114,0,3,111,15,In Stock
INVST0000817,20240128,P000035,100,0,2,98,18,In Stock
INVST0000818,20240228,P000035,98,0,5,93,18,In Stock
INVST0000819,20240328,P000035,93,21,1,113,18,In Stock
INVST0000820,20240428,P000035,113,0,0,113,18,In Stock
INVST0000821,20240528,P000035,113,0,0,113,18,In Stock
INVST0000822,20240628,P000035,113,26,6,133,18,In Stock
INVST0000823,20240728,P000035,133,0,0,133,18,In Stock
